customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score
1562,26,Centro-Oeste,70,51562,647.05,3,27.03,4,3,2,31.69,3,0,0,8.0,1,3,7.2
1563,21,Norte,73,51563,493.06,3,43.42,6,7,2,35.2,3,1,8,5.3,0,3,2.6
1564,22,Centro-Oeste,57,51564,352.7,6,23.54,7,7,2,39.12,2,1,3,6.8,0,3,4.0
1565,22,Sul,107,51565,220.97,1,17.84,6,4,3,56.08,2,1,10,2.3,0,6,0.0
1566,29,Nordeste,1,51566,441.31,5,23.95,3,13,0,43.87,3,4,2,7.0,0,6,5.2
1567,62,Norte,67,51567,556.82,4,54.07,2,12,4,38.17,2,1,11,1.9,0,3,0.0
1568,28,Nordeste,114,51568,408.58,3,24.81,10,3,3,41.4,3,1,8,3.7,0,3,1.6
1569,45,Nordeste,36,51569,345.83,1,34.27,5,14,2,29.5,2,1,6,5.4,0,4,2.8
1570,44,Norte,52,51570,114.65,1,28.48,2,8,3,48.27,2,2,3,3.9,0,4,2.7
1571,39,Sul,96,51571,106.07,5,23.41,7,11,3,21.37,1,2,1,4.3,0,5,3.4
1572,20,Sudeste,102,51572,269.86,3,60.74,3,11,2,31.3,2,3,9,1.8,0,5,0.0
1573,38,Centro-Oeste,24,51573,483.15,1,10.94,9,13,3,42.59,3,2,3,3.4,0,4,2.9
1574,28,Sul,79,51574,126.99,2,35.53,6,7,2,38.78,3,2,8,5.0,0,4,0.7
1575,45,Nordeste,109,51575,243.3,4,41.2,6,5,3,58.33,1,2,3,2.6,0,5,2.2
1576,46,Sul,110,51576,859.06,2,103.57,4,14,2,50.94,3,1,4,6.4,0,3,3.9
1577,34,Sul,43,51577,385.1,1,0.24,6,13,1,60.32,1,1,2,6.1,0,3,5.7
1578,27,Centro-Oeste,35,51578,913.88,5,80.41,4,5,0,12.67,2,0,1,10.0,1,0,9.9
1579,32,Sul,101,51579,513.85,6,7.8,2,6,4,41.98,2,2,4,0.0,0,5,1.5
1580,66,Nordeste,63,51580,45.1,6,2.32,2,5,2,29.92,2,2,1,4.5,0,5,5.0
1581,61,Sudeste,59,51581,382.29,5,20.05,1,5,1,23.56,1,0,7,4.5,0,3,4.2
1582,46,Centro-Oeste,106,51582,244.61,5,10.78,5,8,2,27.99,3,1,11,2.0,0,4,0.0
1583,21,Norte,61,51583,177.14,2,107.25,10,10,0,39.83,3,2,11,6.0,0,3,1.3
1584,56,Norte,96,51584,738.19,6,34.16,2,8,5,25.67,3,3,9,1.4,0,8,0.0
1585,41,Sul,18,51585,421.28,6,11.18,3,11,1,69.55,3,0,5,4.5,0,3,4.9
1586,62,Sul,7,51586,207.38,5,5.95,2,14,3,47.01,2,1,0,2.1,0,4,5.2
1587,41,Sul,79,51587,421.32,5,110.56,2,3,1,54.37,3,1,6,4.1,0,4,2.9
1588,31,Centro-Oeste,69,51588,430.78,1,0.14,6,4,4,34.31,3,2,0,5.9,0,5,2.8
1589,43,Sul,29,51589,324.37,3,61.45,1,7,2,47.0,2,1,6,5.5,0,3,2.7
1590,28,Sul,92,51590,485.61,3,35.78,3,13,1,47.55,3,1,7,4.4,0,5,3.5
1591,20,Norte,78,51591,618.38,6,15.23,10,3,1,42.32,2,0,4,4.9,0,3,4.8
1592,28,Norte,18,51592,731.33,4,38.41,6,8,3,34.9,1,1,3,2.2,0,4,3.4
1593,64,Centro-Oeste,42,51593,370.7,6,28.14,6,3,3,58.91,3,1,9,1.5,0,5,0.1
1594,63,Centro-Oeste,91,51594,383.5,3,9.87,9,9,2,15.24,2,1,2,5.3,0,5,4.9
1595,67,Sudeste,67,51595,250.52,1,26.91,3,5,2,47.18,3,1,1,5.7,0,3,6.1
1596,23,Sul,86,51596,535.4,4,18.02,11,2,3,48.1,2,3,6,2.5,0,6,0.1
1597,69,Sudeste,18,51597,509.8,6,39.45,9,8,0,37.35,2,2,3,8.7,1,4,5.8
1598,50,Norte,118,51598,316.61,4,39.48,5,4,8,36.26,2,2,1,0.0,0,4,0.0
1599,66,Sudeste,41,51599,270.17,5,9.08,6,12,3,35.09,1,2,9,3.3,0,5,0.0
1600,34,Centro-Oeste,7,51600,1047.21,4,20.75,6,10,2,46.66,1,2,7,4.8,0,5,2.9
1601,57,Norte,75,51601,52.64,5,0.49,1,12,1,50.36,3,3,6,2.6,0,5,2.1
1602,35,Norte,108,51602,328.47,3,15.86,8,8,1,48.54,1,2,4,4.6,0,4,5.2
1603,61,Nordeste,63,51603,481.9,1,28.55,8,6,0,33.38,1,1,0,6.9,0,1,8.6
1604,64,Norte,112,51604,157.66,1,0.3,8,12,2,40.78,1,1,4,3.5,0,5,3.4
1605,21,Sudeste,80,51605,301.56,2,23.06,10,3,0,32.81,1,1,3,8.8,1,4,6.2
1606,53,Nordeste,101,51606,471.9,5,15.14,2,8,1,34.83,2,2,7,4.5,0,4,2.8
1607,65,Norte,54,51607,538.99,2,58.74,11,5,1,32.65,1,1,6,5.5,0,3,5.2
1608,56,Sudeste,25,51608,64.3,3,12.35,7,13,2,50.44,1,2,2,4.1,0,4,4.6
1609,66,Sul,4,51609,97.7,1,22.55,4,3,1,53.4,3,0,6,7.1,0,2,5.1
1610,32,Centro-Oeste,41,51610,93.09,3,41.18,6,2,1,26.47,2,5,5,4.6,0,7,1.5
1611,66,Sul,34,51611,449.07,2,58.09,7,6,1,39.71,2,0,8,5.0,0,4,3.0
1612,58,Nordeste,76,51612,897.65,2,4.05,5,8,5,15.81,1,2,1,1.5,0,7,1.6
1613,43,Sudeste,84,51613,174.71,3,11.93,2,12,3,7.18,1,1,5,3.8,0,3,2.2
1614,50,Norte,85,51614,263.38,1,0.28,6,9,2,38.38,1,2,5,6.9,0,5,2.9
1615,45,Nordeste,90,51615,1046.13,1,5.22,8,13,2,37.11,2,1,3,2.4,0,5,4.1
1616,47,Centro-Oeste,113,51616,747.45,3,37.37,11,6,3,34.84,2,1,4,0.5,0,4,3.2
1617,69,Sudeste,114,51617,916.48,3,32.2,3,9,0,22.28,2,2,7,7.8,0,4,3.5
1618,63,Sudeste,100,51618,546.92,3,8.39,2,7,2,44.55,2,2,3,4.5,0,5,3.7
1619,45,Centro-Oeste,106,51619,147.16,3,55.23,8,7,1,41.42,3,1,0,5.3,0,3,7.8
1620,62,Centro-Oeste,9,51620,160.55,2,18.7,9,9,2,6.71,3,1,0,6.7,0,4,6.1
1621,57,Sul,15,51621,155.46,3,12.52,10,7,1,44.49,3,0,3,9.7,1,2,7.1
1622,51,Norte,63,51622,64.87,4,83.33,9,14,1,38.01,3,1,0,9.9,1,3,7.8
1623,27,Norte,26,51623,325.48,3,24.44,6,10,1,22.93,1,0,11,5.5,0,2,1.7
1624,56,Nordeste,22,51624,399.72,2,8.74,2,9,3,20.15,2,2,3,3.4,0,4,3.3
1625,66,Norte,45,51625,573.33,3,50.66,5,10,2,28.71,2,3,8,2.6,0,8,0.0
1626,32,Sudeste,74,51626,267.62,4,128.32,11,12,1,30.59,2,2,1,7.6,0,5,6.6
1627,61,Norte,24,51627,344.99,1,16.15,5,12,2,31.62,3,2,5,6.2,0,3,2.0
1628,69,Norte,71,51628,314.04,5,36.04,4,7,4,13.07,3,2,8,3.5,0,4,0.0
1629,47,Norte,96,51629,264.58,2,40.84,8,7,4,48.75,1,0,5,3.0,0,2,2.2
1630,45,Nordeste,87,51630,585.06,3,13.95,2,14,3,20.39,2,1,3,1.9,0,4,3.3
1631,56,Sudeste,102,51631,257.43,1,13.14,4,2,4,29.74,3,3,0,0.0,0,6,2.3
1632,43,Centro-Oeste,50,51632,247.16,5,5.22,7,6,2,20.08,3,0,3,9.0,1,1,4.8
1633,43,Centro-Oeste,51,51633,402.62,5,1.3,1,7,0,64.08,1,1,7,9.5,1,2,4.1
1634,61,Sudeste,83,51634,126.06,2,31.41,11,14,2,22.18,2,2,8,4.9,0,5,1.3
1635,18,Sul,76,51635,155.47,6,34.47,10,14,5,40.27,1,2,11,0.0,0,5,0.0
1636,39,Norte,52,51636,169.52,2,12.68,3,7,3,32.27,1,2,5,5.8,0,4,1.9
1637,40,Sul,16,51637,555.7,3,3.58,11,14,3,33.07,3,3,0,5.4,0,6,3.6
1638,42,Norte,57,51638,298.17,4,2.29,2,11,3,45.19,2,0,0,6.8,0,1,6.4
1639,25,Sul,25,51639,346.06,1,30.22,1,4,4,13.34,1,1,3,2.8,0,3,2.7
1640,51,Sudeste,116,51640,391.76,2,49.2,7,13,1,22.55,3,3,10,6.0,0,5,0.1
1641,69,Nordeste,70,51641,893.62,2,2.97,8,4,1,51.42,1,1,3,7.2,0,2,5.5
1642,32,Nordeste,71,51642,350.01,2,14.61,9,6,2,35.32,1,2,9,4.6,0,4,0.2
1643,19,Centro-Oeste,47,51643,308.64,4,22.93,4,2,3,47.16,3,3,3,3.2,0,7,2.9
1644,29,Sul,1,51644,846.57,2,23.25,9,5,6,37.5,3,3,7,0.0,0,8,0.0
1645,35,Centro-Oeste,49,51645,732.67,1,105.6,8,11,0,20.81,3,4,3,6.2,0,4,4.5
1646,24,Norte,94,51646,313.25,1,3.01,7,6,1,34.23,2,3,11,5.0,0,5,0.0
1647,59,Centro-Oeste,106,51647,503.34,3,66.18,8,9,3,56.15,1,3,7,0.7,0,5,0.3
1648,44,Sul,31,51648,574.18,1,8.43,10,5,4,37.68,1,1,6,3.0,0,3,0.6
1649,19,Sul,6,51649,548.3,6,13.42,7,6,2,54.82,3,1,2,6.8,0,3,5.7
1650,52,Sul,94,51650,470.98,5,0.81,9,12,1,45.09,1,2,10,5.6,0,4,0.0
1651,63,Norte,119,51651,802.83,6,57.08,5,8,3,46.14,3,0,11,2.3,0,2,0.2
1652,65,Centro-Oeste,60,51652,219.5,4,40.8,10,13,3,25.12,1,1,4,1.7,0,3,2.3
1653,30,Centro-Oeste,22,51653,456.69,1,46.28,2,13,3,29.97,2,2,9,2.4,0,4,0.0
1654,21,Centro-Oeste,20,51654,364.59,2,24.54,8,3,7,25.51,3,1,6,0.0,0,3,0.0
1655,45,Centro-Oeste,118,51655,443.74,5,33.18,5,14,4,38.0,1,1,9,1.6,0,4,0.0
1656,40,Centro-Oeste,62,51656,324.49,5,58.37,1,5,2,38.72,1,0,10,4.5,0,2,1.1
1657,68,Sudeste,116,51657,177.39,4,44.7,10,8,3,34.29,2,2,8,0.2,0,4,0.5
1658,35,Sudeste,1,51658,509.15,4,43.33,3,7,0,13.4,2,2,4,6.7,0,4,5.5
1659,38,Centro-Oeste,109,51659,501.54,4,43.72,10,2,2,28.64,2,2,5,3.0,0,5,2.5
1660,56,Sul,104,51660,1133.5,4,9.7,7,4,0,34.82,3,2,1,4.0,0,5,7.5
1661,31,Nordeste,72,51661,135.56,1,15.66,1,4,1,40.94,2,1,0,6.7,0,7,7.5
1662,30,Nordeste,77,51662,244.71,1,3.33,5,10,1,41.74,2,2,7,2.7,0,4,2.8
1663,65,Sudeste,119,51663,405.18,3,65.29,11,3,2,62.07,2,2,10,3.9,0,5,0.0
1664,67,Norte,85,51664,638.29,2,31.65,10,6,1,47.35,2,1,3,6.8,0,2,6.4
1665,37,Norte,52,51665,105.05,1,9.85,6,11,2,35.03,2,3,6,5.2,0,5,0.7
1666,30,Sudeste,15,51666,158.16,6,111.61,10,11,2,49.43,3,0,7,5.7,0,4,3.9
1667,25,Sul,74,51667,203.79,2,53.64,4,2,2,35.86,2,0,5,5.8,0,3,4.5
1668,21,Norte,83,51668,599.12,1,45.86,7,14,3,30.1,2,4,9,0.0,0,6,0.0
1669,23,Sul,38,51669,117.62,5,29.79,10,10,1,40.32,1,2,6,9.4,1,4,2.4
1670,41,Centro-Oeste,81,51670,334.41,3,22.06,5,6,3,56.51,1,2,8,3.0,0,5,0.7
1671,67,Sudeste,107,51671,364.16,4,77.68,8,2,3,61.51,2,2,4,3.1,0,4,2.8
1672,41,Nordeste,49,51672,874.28,6,54.83,1,14,2,25.86,2,0,3,7.0,0,4,5.2
1673,66,Sudeste,12,51673,737.43,1,23.05,7,3,2,2.62,2,2,7,4.1,0,6,2.7
1674,37,Centro-Oeste,64,51674,927.01,4,2.17,7,7,5,20.32,1,2,9,0.0,0,4,0.0
1675,30,Norte,39,51675,335.39,6,18.62,5,4,1,32.62,1,1,11,7.4,0,3,1.6
1676,51,Centro-Oeste,67,51676,1004.9,4,29.24,11,13,2,25.07,3,0,2,7.6,0,2,5.3
1677,25,Centro-Oeste,106,51677,210.74,6,87.75,11,3,1,48.28,2,4,2,4.0,0,6,3.9
1678,51,Sul,112,51678,265.31,1,31.87,10,6,1,44.13,1,2,11,2.9,0,7,0.0
1679,64,Sul,36,51679,533.31,6,40.97,5,12,5,37.2,3,0,10,5.1,0,2,0.0
1680,22,Nordeste,39,51680,214.31,5,1.0,4,9,1,19.04,1,0,11,6.7,0,2,0.7
1681,33,Norte,111,51681,383.44,2,1.24,11,8,2,56.0,1,1,3,6.8,0,3,4.7
1682,33,Nordeste,29,51682,134.61,6,60.15,2,5,3,33.58,1,3,10,3.3,0,6,0.0
1683,31,Nordeste,75,51683,273.3,1,3.03,6,13,1,35.4,2,3,3,4.6,0,7,5.4
1684,44,Sul,86,51684,568.92,4,7.76,4,12,0,22.44,1,0,0,10.0,1,0,8.3
1685,59,Nordeste,30,51685,483.04,1,21.94,9,7,2,28.0,1,0,5,6.6,0,2,3.9
1686,59,Nordeste,96,51686,390.7,3,24.54,3,7,1,40.66,3,1,11,1.6,0,4,0.5
1687,48,Sul,26,51687,775.91,6,21.91,11,6,4,49.15,3,1,2,5.9,0,4,3.4
1688,31,Centro-Oeste,116,51688,273.0,3,4.6,3,12,5,69.28,3,1,4,1.3,0,3,1.7
1689,48,Centro-Oeste,32,51689,1185.42,6,2.42,6,4,3,39.71,3,3,8,2.6,0,6,0.1
1690,31,Sul,119,51690,611.69,1,36.54,2,11,0,36.3,1,0,2,10.0,1,0,7.5
1691,41,Sudeste,28,51691,532.61,3,2.7,3,8,5,40.41,1,2,2,0.8,0,5,0.8
1692,52,Centro-Oeste,79,51692,265.26,1,12.38,8,4,4,47.96,2,2,9,1.0,0,5,0.0
1693,69,Norte,41,51693,316.67,4,9.8,10,12,3,41.49,2,0,11,3.8,0,3,0.4
1694,32,Sul,55,51694,107.37,4,121.72,2,12,1,22.03,3,4,10,3.4,0,8,0.0
1695,37,Sudeste,90,51695,587.13,1,7.56,5,14,2,31.84,3,4,3,0.0,0,6,2.4
1696,67,Nordeste,53,51696,594.93,4,110.26,4,4,0,58.7,2,2,6,5.7,0,5,5.2
1697,45,Nordeste,52,51697,347.52,3,10.79,2,13,3,17.34,1,3,4,0.0,0,5,1.0
1698,55,Sul,14,51698,303.39,6,91.29,2,14,3,36.04,1,1,7,4.6,0,4,1.4
1699,44,Nordeste,33,51699,265.59,6,37.2,10,2,2,43.48,2,4,0,5.9,0,9,3.5
1700,18,Sul,32,51700,379.03,2,15.64,7,7,3,31.84,1,1,0,4.4,0,4,5.6
1701,29,Norte,98,51701,278.99,4,22.39,5,4,0,33.53,2,0,9,7.8,0,3,2.8
1702,56,Nordeste,111,51702,679.64,3,10.67,3,11,3,37.25,1,0,6,4.5,0,2,1.9
1703,44,Norte,38,51703,275.71,2,44.99,1,5,2,28.46,2,3,2,5.4,0,6,4.5
1704,53,Sul,33,51704,947.43,3,7.44,4,4,1,35.97,2,2,8,6.9,0,3,2.4
1705,48,Nordeste,76,51705,262.66,3,39.6,10,14,3,32.69,2,0,3,7.3,0,1,4.8
1706,41,Centro-Oeste,8,51706,168.43,5,43.05,7,9,2,39.44,2,2,8,6.1,0,5,1.4
1707,49,Sul,10,51707,74.37,1,41.6,11,10,3,28.73,1,2,0,2.0,0,4,4.3
1708,37,Norte,92,51708,658.08,4,146.48,11,5,1,24.71,1,2,0,8.2,1,3,6.6
1709,40,Nordeste,91,51709,148.3,3,36.44,5,4,2,54.7,3,1,8,6.9,0,5,2.0
1710,66,Centro-Oeste,22,51710,209.52,3,12.53,6,4,1,31.18,3,0,3,9.1,1,3,6.4
1711,20,Sudeste,56,51711,273.02,2,5.68,1,14,2,35.27,3,2,6,4.6,0,5,1.8
1712,33,Sul,17,51712,904.14,5,11.79,9,11,3,41.5,1,1,4,4.0,0,3,4.4
1713,64,Sul,98,51713,452.45,5,27.48,1,13,5,63.25,1,1,6,0.0,0,4,0.0
1714,19,Sul,102,51714,577.58,2,5.21,5,4,0,62.28,3,2,10,3.3,0,6,2.4
1715,54,Nordeste,63,51715,27.48,3,35.83,11,4,2,33.63,2,3,9,1.4,0,8,0.0
1716,38,Sul,22,51716,362.26,3,30.18,6,6,2,46.03,3,2,6,6.5,0,3,2.5
1717,20,Centro-Oeste,39,51717,709.72,2,6.81,11,4,5,38.5,2,2,5,4.9,0,6,0.0
1718,29,Centro-Oeste,86,51718,634.48,2,0.34,1,13,3,45.06,3,0,6,1.7,0,3,2.8
1719,45,Sul,79,51719,302.31,6,34.56,7,9,4,35.5,3,2,9,2.5,0,6,0.0
1720,42,Sul,59,51720,218.8,3,1.91,8,8,2,41.83,1,0,11,5.6,0,2,0.2
1721,33,Sudeste,43,51721,358.17,6,19.15,7,14,3,39.69,2,0,7,6.8,0,1,1.5
1722,29,Nordeste,62,51722,413.37,4,1.38,7,3,3,48.81,3,2,3,2.6,0,4,3.2
1723,38,Norte,90,51723,801.14,1,50.34,10,7,2,40.95,3,2,8,1.3,0,4,1.1
1724,62,Sul,108,51724,140.08,5,2.4,10,11,3,53.46,3,0,3,4.0,0,3,4.6
1725,39,Norte,104,51725,468.42,6,52.77,7,4,3,57.93,2,1,6,5.8,0,3,1.2
1726,36,Norte,84,51726,170.47,6,16.49,10,9,2,63.93,3,4,10,1.3,0,7,0.0
1727,29,Sul,108,51727,353.11,3,6.9,10,11,1,21.32,3,3,8,4.4,0,5,1.1
1728,29,Norte,20,51728,378.44,3,17.91,5,4,2,51.37,2,0,8,5.0,0,4,4.4
1729,65,Centro-Oeste,95,51729,219.11,3,27.38,5,9,1,20.5,2,0,8,6.1,0,5,3.7
1730,67,Sudeste,112,51730,89.36,6,18.72,10,2,3,19.86,1,3,10,3.2,0,5,0.0
1731,40,Nordeste,19,51731,1032.77,4,17.35,2,9,0,34.13,2,4,0,6.6,0,7,5.6
1732,59,Sudeste,54,51732,213.19,2,14.82,8,12,5,21.75,1,0,1,0.3,0,2,3.6
1733,52,Centro-Oeste,92,51733,445.01,5,8.28,1,14,3,4.08,2,0,1,9.1,1,4,6.1
1734,26,Sudeste,98,51734,322.05,5,40.78,10,7,0,24.8,3,0,2,10.0,1,3,9.5
1735,38,Norte,3,51735,126.52,1,27.55,9,2,2,43.38,2,2,4,2.4,0,4,3.5
1736,34,Norte,84,51736,206.01,4,20.09,10,7,2,45.23,2,1,3,3.4,0,6,4.9
1737,19,Norte,78,51737,654.84,5,11.22,11,2,2,43.85,3,2,7,5.7,0,4,1.8
1738,54,Sudeste,48,51738,229.26,6,39.0,7,2,0,44.62,1,5,1,4.6,0,9,4.4
1739,28,Sudeste,82,51739,110.02,1,14.27,10,3,1,25.66,1,0,1,7.4,0,1,8.6
1740,38,Norte,11,51740,431.19,6,4.15,2,8,2,29.1,1,0,0,5.7,0,2,8.9
1741,22,Centro-Oeste,115,51741,558.16,3,30.92,1,5,2,28.02,3,1,11,3.9,0,4,0.9
1742,51,Sul,110,51742,589.37,6,46.71,7,13,1,22.81,3,2,2,6.3,0,4,6.2
1743,67,Nordeste,96,51743,300.5,3,17.53,1,8,4,50.43,2,1,6,3.5,0,3,1.6
1744,54,Centro-Oeste,115,51744,1579.63,6,28.0,1,6,5,30.94,3,3,9,0.2,0,5,0.0
1745,49,Norte,79,51745,395.52,4,0.96,10,8,5,33.91,3,2,8,0.0,0,4,0.0
1746,27,Centro-Oeste,80,51746,170.07,6,2.89,3,11,2,40.61,1,2,7,3.4,0,4,1.2
1747,56,Centro-Oeste,89,51747,190.15,2,14.92,8,11,2,36.73,1,3,1,6.9,0,4,4.5
1748,30,Sudeste,64,51748,282.05,3,49.07,8,10,3,42.68,2,2,4,3.2,0,4,2.4
1749,19,Sul,95,51749,234.15,5,9.05,1,14,4,58.73,1,4,2,0.0,0,7,0.0
1750,40,Sul,115,51750,262.62,3,8.32,3,4,6,46.55,2,1,0,0.7,0,3,2.3
1751,57,Nordeste,53,51751,162.8,6,1.68,3,14,3,53.66,1,2,8,3.9,0,4,0.0
1752,20,Sudeste,3,51752,525.92,4,112.59,11,9,1,31.09,2,1,6,3.9,0,5,4.4
1753,38,Sul,61,51753,148.53,5,12.96,3,8,1,30.31,1,3,11,3.2,0,6,0.0
1754,27,Sul,43,51754,156.31,1,1.38,9,12,3,25.65,1,1,2,3.9,0,6,4.0
1755,20,Nordeste,7,51755,101.11,5,37.34,6,4,0,47.18,1,2,2,5.5,0,4,6.4
1756,32,Nordeste,47,51756,309.48,5,16.74,3,2,1,63.92,1,2,11,3.8,0,5,0.8
1757,27,Centro-Oeste,10,51757,446.45,3,12.22,1,4,4,19.24,3,2,3,1.1,0,5,2.5
1758,64,Sul,29,51758,224.25,3,24.15,1,8,2,45.8,3,4,9,3.2,0,8,0.0
1759,26,Sudeste,1,51759,33.61,3,18.68,2,5,3,57.72,2,1,11,1.6,0,5,0.0
1760,33,Centro-Oeste,31,51760,397.15,6,9.23,7,8,2,50.58,1,1,3,4.8,0,4,4.7
1761,41,Norte,27,51761,174.36,6,8.07,1,7,1,24.65,2,1,1,6.6,0,2,7.2
1762,37,Centro-Oeste,58,51762,441.56,1,63.4,7,12,4,44.68,1,2,8,1.5,0,4,0.1
1763,47,Sul,115,51763,522.64,6,2.87,2,3,7,45.93,1,2,10,0.0,0,6,0.0
1764,30,Nordeste,95,51764,102.76,5,15.82,2,13,2,27.34,3,2,7,2.7,0,5,2.7
1765,18,Sudeste,60,51765,391.99,6,17.51,10,12,2,21.15,3,3,11,4.2,0,5,0.0
1766,21,Nordeste,18,51766,396.21,3,45.62,4,2,1,51.29,2,2,7,5.7,0,5,1.4
1767,24,Norte,15,51767,278.68,3,120.51,10,6,1,54.73,2,3,4,4.2,0,7,3.2
1768,67,Norte,64,51768,584.77,6,22.12,7,8,1,35.37,1,0,11,9.6,1,3,1.2
1769,53,Norte,111,51769,370.2,4,21.2,3,5,3,21.88,1,0,6,5.5,0,2,3.1
1770,38,Sudeste,117,51770,569.52,5,0.14,11,5,2,33.96,2,0,4,2.8,0,3,4.9
1771,47,Sul,32,51771,265.32,2,22.56,7,4,3,47.47,3,1,0,6.0,0,2,5.9
1772,56,Sul,17,51772,119.54,3,23.79,2,2,1,59.2,2,0,7,5.8,0,4,4.2
1773,44,Sul,51,51773,711.9,5,80.08,11,10,1,42.64,2,3,8,3.2,0,6,1.0
1774,66,Norte,18,51774,373.25,3,14.06,1,11,5,25.3,3,2,6,0.0,0,5,0.0
1775,43,Nordeste,48,51775,660.74,1,37.11,4,10,6,34.89,2,0,7,0.0,0,2,0.0
1776,36,Nordeste,50,51776,135.24,4,14.51,4,8,5,44.62,2,3,3,0.0,0,7,0.0
1777,31,Centro-Oeste,77,51777,242.59,1,41.85,6,11,0,52.78,3,2,8,7.5,0,3,3.2
1778,69,Nordeste,93,51778,110.52,2,181.97,4,5,2,56.5,3,3,2,2.3,0,5,3.7
1779,57,Norte,57,51779,700.61,1,5.55,3,7,0,14.32,2,2,9,6.3,0,2,2.9
1780,59,Centro-Oeste,98,51780,340.23,3,48.81,5,8,3,25.09,2,2,0,5.1,0,4,4.4
1781,48,Centro-Oeste,65,51781,452.56,2,16.88,5,13,3,46.51,2,2,7,3.0,0,4,0.1
1782,24,Centro-Oeste,108,51782,683.42,3,71.66,10,8,3,29.28,2,0,10,6.2,0,2,1.0
1783,50,Nordeste,79,51783,68.03,6,62.03,9,3,2,46.21,1,1,2,4.6,0,7,5.6
1784,26,Sul,46,51784,512.0,5,34.04,10,2,3,69.43,3,4,8,1.1,0,6,0.0
1785,19,Sudeste,58,51785,589.08,2,86.68,6,3,2,32.13,3,1,1,3.9,0,4,5.7
1786,53,Sul,110,51786,1130.84,6,54.85,3,3,3,10.32,3,2,9,2.0,0,6,0.4
1787,24,Nordeste,70,51787,167.6,5,17.6,9,14,2,43.46,2,0,8,6.7,0,2,2.5
1788,22,Sul,98,51788,288.6,5,29.35,1,13,3,37.36,2,1,3,3.3,0,4,4.0
1789,39,Nordeste,6,51789,220.55,1,25.34,1,5,5,40.3,2,1,8,0.0,0,4,0.0
1790,51,Norte,78,51790,119.92,4,14.06,5,12,0,22.23,1,2,5,7.7,0,3,5.4
1791,33,Centro-Oeste,2,51791,892.36,3,31.72,11,2,3,35.06,3,1,7,3.9,0,4,1.3
1792,31,Sudeste,70,51792,220.47,5,5.68,5,13,1,50.32,1,0,0,10.0,1,2,8.3
1793,26,Sul,25,51793,317.21,3,4.52,8,8,0,31.63,3,3,4,5.7,0,8,4.5
1794,23,Sul,14,51794,618.52,6,10.18,1,10,3,35.73,2,2,0,5.9,0,5,4.5
1795,62,Sul,44,51795,193.11,5,152.31,7,11,2,49.51,2,1,0,6.7,0,3,6.8
1796,65,Centro-Oeste,43,51796,429.95,1,4.96,8,8,1,52.38,1,1,1,9.3,1,2,7.0
1797,68,Sudeste,119,51797,559.41,3,81.77,9,12,3,50.28,2,1,8,3.6,0,3,0.0
1798,54,Sul,49,51798,847.04,1,17.72,7,13,3,13.95,3,2,1,6.3,0,4,4.2
1799,58,Norte,85,51799,448.1,1,26.13,2,5,4,30.86,2,2,3,0.4,0,4,2.4
1800,19,Sudeste,18,51800,424.63,5,46.47,6,7,2,51.03,1,0,6,5.5,0,2,3.0
1801,54,Norte,39,51801,375.09,4,5.51,2,9,1,39.8,3,1,10,4.6,0,4,1.2
1802,61,Sul,34,51802,311.79,4,2.52,5,2,2,47.08,3,2,3,5.9,0,4,4.2
1803,59,Norte,77,51803,862.56,5,7.64,6,10,2,24.74,1,2,6,1.3,0,4,2.7
1804,59,Sul,78,51804,643.22,5,23.05,9,5,1,26.0,3,3,0,3.7,0,9,6.2
1805,36,Centro-Oeste,58,51805,242.06,3,33.33,6,2,6,39.08,3,3,5,0.0,0,5,0.0
1806,60,Sudeste,86,51806,161.35,6,31.79,10,7,0,39.77,3,2,7,5.8,0,5,3.6
1807,61,Centro-Oeste,69,51807,381.54,1,5.89,2,14,2,27.48,2,3,8,3.1,0,6,0.6
1808,34,Nordeste,91,51808,669.56,1,54.47,1,10,7,39.14,2,0,4,1.1,0,2,0.0
1809,18,Centro-Oeste,24,51809,139.8,1,12.35,6,11,3,28.03,2,2,0,2.0,0,5,5.5
1810,21,Nordeste,54,51810,159.16,2,11.63,10,10,4,49.6,3,3,0,0.0,0,6,2.8
1811,54,Nordeste,97,51811,839.1,4,77.66,5,12,5,30.42,2,4,6,0.0,0,7,0.0
1812,47,Norte,77,51812,104.16,3,94.87,7,2,2,44.98,2,0,5,4.3,0,4,4.8
1813,63,Centro-Oeste,55,51813,657.9,1,112.83,3,8,4,37.82,1,0,2,4.2,0,3,4.0
1814,47,Sudeste,37,51814,245.24,6,12.29,8,3,3,31.88,2,0,8,4.5,0,3,2.5
1815,46,Nordeste,57,51815,537.08,6,9.44,2,12,2,38.06,3,2,11,7.0,0,5,0.0
1816,63,Sudeste,118,51816,411.22,5,8.05,11,10,4,44.94,2,2,1,6.2,0,3,2.6
1817,38,Norte,111,51817,174.61,1,37.05,2,12,4,41.93,3,2,2,1.3,0,5,2.2
1818,20,Sul,64,51818,616.05,5,12.55,4,4,4,44.19,3,0,0,3.1,0,2,6.0
1819,67,Nordeste,37,51819,28.41,3,63.62,10,8,3,26.79,2,1,6,1.5,0,3,1.4
